Code,Title,CreditPoints
SWSP4002,Social Work Methods 4: Advanced Evidence-Based Practice,6
SWSP4003,Applied Social Work Practices,6
SWSP4004,Social Work Methods 5: Consolidating Theory and Practice,6
SWSP4005,Field Education 2: Final Placement,18
SWSP4006,Social Work Honours Proposal,6
SWSP4007,Social Work Honours Project,6
SWSP4010,Legal and Organisational Contexts for Social Work Practice,6
SWSP4536,Dissertation,12
SWSP5301,Foundations of Social Work Thinking and Identity,6
SWSP5306,Aboriginal and Torres Strait Islander Knowledges and Practices for Social Work,6
SWSP5309,Field Education 1: First Placement,18
SWSP5406,Social Work Methods 4: Consolidating Theory and Practice,6
SWSP5407,Research Methods in Social Work,6
SWSP5409,Applied Social Work Practices,6
SWSP5429,Field Education 2: Final Placement,18
SWSP5601,Theory for Practice,6
SWSP5602,Research Methods,6
SWSP5603,Master of Social Work Research Project Part 1,6
SWSP5604,Master of Social Work Research Project Part 2,6
SWSP5605,Advanced Community Practice,6
SWSP5607,Professional Supervision,6
SWSP5608,Group Work,6
SWSP5611,Indigenous Policy and Practice,6
SWSP5613,Health and Human Development,6
SWSP5614,Theory and Practice: Mental Health,6
SWSP5615,Advanced Statutory Practice: Mental Health,6
SWSP5616,Mental Health Policy and Practice,6
SWSP5617,Family-Centred Practice: Mental Health,6
SWSP5618,Cultural and organisational contexts of child protection,6
SWSP5619,Theory and Practice: Child Protection,6
SWSP5620,Advanced Child Protection Practice,6
SWSP5621,"Child, family and community-centred child protection practice",6
SWSP5630,Social Work Methods 1: Introduction to Psychosocial Theory,6
SWSP5631,Social Work Methods 2: Theory for Practice - Working with People,6
SWSP5632,Legal and Organisational Contexts for Social Work,6
SWSP5633,Methods 3: Advanced Evidence Based Practice,6
SWSP5634,Social Work and Mental Health Practice,6
SWSP5635,"Organisational Practice, Law and Research",6
SWSP9901,Advanced Research Methods in Social Work Part 1,6
SWSP9902,Advanced Studies in Social Work Part 1,6
SWSP9903,Advanced Theory and Practice in Social Work Part 1,6
SWSP9904,Research Paradigms in Social Work Studies Part 1,6
SWSP9905,Doctor of Social Work Thesis (full-time),96
SWSP9906,Doctor of Social Work Thesis (part-time),96
SWSP9907,Advanced Research Methods in Social Work Part 2,6
SWSP9908,Advanced Studies in Social Work Part 2,6
SWSP9909,Advanced Theory and Practice in Social Work Part 2,6
SWSP9910,Research Paradigms in Social Work Studies Part 2,6
TRNS5001,Histories and Theories of Translation Studies,6
TRNS5002,Interdisciplinary Translation Studies,6
TRNS5003,Corpus-based Translation Studies,6
TRNS5004,Technologies for the Translator,6
TRNS5006,General Interpreting,6
TRNS5007,Translation Revision and Post-editing,6
TRNS5011,The Ethics of Translation,6
TRNS5018,Translation  Practice (Spanish) A,12
TRNS5019,Translation Practice (Spanish) B,12
TRNS5020,Translation Studies Dissertation 1,6
TRNS5021,Translation Studies Dissertation 2,6
TRNS5022,Translation Studies Dissertation 3,6
TRNS5108,Translation Practice (Chinese) A,12
TRNS5109,Translation Practice (Chinese) B,12
TRNS5111,Translation Studies Professional Placement,12
TRNS5208,Translation Practice (Indonesian) A,12
TRNS5209,Translation Practice (Indonesian) B,12
TRNS5308,Translation Practice (Japanese) A,12
TRNS5309,Translation Practice (Japanese) B,12
TRNS5408,Translation Practice (Korean) A,12
TRNS5409,Translation Practice (Korean) B,12
TRNS5501,Interpreting Practice (Chinese) 1,6
TRNS5502,Interpreting Practice (Chinese) 2,6
TRNS5503,Interpreting Practice (Chinese) 3,6
TRNS5508,Specialised Translation 1: French,6
TRNS5509,Specialised Translation 2: French,6
TRNS5608,Translation practice (Italian) A,12
TRNS5609,Translation practice (Italian) B,12
TRNS5708,Translation practice (German) A,12
TRNS5709,Translation practice (German) B,12
TRNS5808,Translation Practice (Portuguese) A,12
TRNS5809,Translation Practice (Portuguese) B,12
TRNS5908,Translation Practice (Arabic) A,12
TRNS5909,Translation Practice (Arabic) B,12
URBD1000,Introduction to Urban Design,6
URBD5801,Urban Design Industry Placement,6
URBD5802,Urban Design Studio 2,12
URBD5803,Sustainability and Cities,6
URBD5804,Urban Design Studio 1,12
URBD5805,Contemporary Urbanism,6
URBD5806,Urban Design Capstone Studio,12
URBD5807,The Forces that Shape Cities,6
URBD5810,Healthy by Design,6
URBD5821,Urban Design Dissertation (full-time),24
URBD5822,Urban Design Dissertation (part-time),24
WILG2201,Work Integrated Learning Internship Program,6
WILG2203,Extended WIL Internship,24
WILG2301,Work Integrated Learning Internship (Arts) 1,6
WILG3001,Work Integrated Learning Internship Program,6
WILG3002,NCP International Internship Program,12
WILG3003,Languages Teaching Practicum,6
WILG3301,Work Integrated Learning Internship (Arts) 2,6
WILG5001,Work Integrated Learning Internship Program,6
WILG5002,Work Integrated Learning Internship Program,6
WILG5003,Work Integrated Learning Internship Program,12
